A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q
0.038682863,0.07735576,0.021108374,-0.015624434,-0.09993817,-0.062206507,-0.06599032,0.074550524,0.03510773,-0.18345347,0.08745821,-0.12608929,0.06774551,0.041812673,0.18647228,-0.08803817,0.13721004
0.08241542,0.03821893,-0.12570432,0.10369143,0.08332306,-0.050596103,0.06469372,0.051707342,0.00039473176,-0.08242255,0.07689957,-0.038539536,0.12829709,-0.14979802,-0.05549851,0.053617552,-0.065031305
-0.14812246,0.07820828,0.09067355,-0.010274857,-0.020746693,-0.06538781,-0.0160411,-0.030664824,0.07386167,-0.03764309,-0.0008492172,0.14658508,-0.015509903,-0.030097872,-0.010455161,0.10083982,-0.04167109
-0.10787945,-0.05576238,-0.13790144,0.09074761,-0.015785947,-0.06224844,-0.14153323,-0.14094664,-0.0052939802,-0.08911517,0.10989362,0.04028289,0.13185215,0.06012027,-0.16389237,-0.08627692,0.0102202
-0.027564079,0.10165255,0.07124029,0.118038654,0.044714227,0.120464176,0.039429083,-0.013277143,0.05924411,-0.09725648,0.08772996,0.09920944,0.02671507,-0.0018338412,0.03565681,0.12883374,0.07814942
-0.071997076,0.047211528,-0.06286045,0.07588503,0.14763471,0.065092266,0.010789335,0.014299601,-0.02954369,0.04439573,-0.12945108,-0.0151768625,-0.0110991895,-0.13992481,0.12199627,0.041955262,-0.09123822
-0.14075129,0.11518778,0.0012658834,0.043210298,0.07705209,0.005683407,0.07883783,-0.064404294,-0.03516995,0.10871287,0.063312724,-0.03886544,-0.03640507,0.12018263,0.17058729,0.10292637,0.011476114
-0.097363584,-0.010545537,-0.06788907,-0.01022312,-0.12160748,-0.018931985,-0.022779092,0.115876496,0.036685348,0.11671913,0.101313055,-0.012487203,0.11460474,-0.05029866,0.21859369,-0.13688695,-0.060917906
-0.044871822,-0.15970512,-0.06140984,0.056355193,0.105413705,0.09692243,-0.050191626,0.111186266,0.14341071,-0.04337336,0.14925128,-0.09788561,0.09944077,-0.13402532,-0.039429188,0.14194468,-0.029429697
0.007250339,0.076236315,-0.1352482,0.14782742,0.0032877773,0.07288751,0.09334445,0.13418934,-0.09778612,-0.08575123,0.13617074,-0.052231036,-0.011679769,0.08946264,0.04154312,-0.027999364,-0.07055637
-0.013734758,-0.05391296,0.09309009,0.05922164,-0.0071444064,-0.09514629,-0.1355773,0.121866554,-0.10844463,0.14515522,-0.07317158,-0.11106672,-0.09689872,-0.10109761,-0.06690964,-0.10608956,0.0807586
0.09497984,0.13892187,-0.015845478,-0.09873158,-0.093211524,0.11916903,0.022522062,0.1399445,-0.09604891,-0.23536538,-0.1313791,-0.05458244,-0.02191934,-0.0043490976,-0.048666738,0.06707917,-0.041799687
-0.05073166,-0.08265605,-0.08909324,-0.06548862,0.044345096,-0.08238811,-0.11711054,-0.1112833,0.12096611,0.0052877665,-0.006264046,0.12093192,-0.11310645,0.13387462,-0.12826999,0.07712573,0.0026171505
0.085634485,0.03136833,0.09960745,-0.099632695,0.1395869,0.05955921,-0.050136797,0.03165698,0.034812927,-0.044742756,-0.14242461,0.10611737,-0.13008682,0.08127771,0.17004962,-0.074901566,0.13472831
0.065608546,0.044226363,0.08419569,-0.048853867,-0.14349271,-0.059902668,0.09453167,-0.030223742,-0.14475995,-0.06129151,-0.009781465,0.07979889,-0.030266583,-0.10770406,0.1631789,0.055116624,0.107741356
-0.076391,-0.030785397,-0.10602993,-0.03912542,0.054696366,0.03298664,0.08619098,0.077541426,-0.022000521,0.22876032,0.14701101,0.0807756,0.1311399,-0.13362092,-0.23519352,0.10187703,-0.109126925
-0.06480578,0.04099907,0.05617635,-0.10395719,-0.08790153,-0.11609249,-0.095560715,-0.092111945,0.0035825074,0.014353916,0.0033680499,0.06164536,0.02071087,0.012233347,0.015391313,-0.11637571,-0.06031537
-0.03981623,-0.20344205,0.13413414,0.05642192,-0.121387735,-0.1231173,0.11003041,0.07587789,-0.074502915,-0.020732135,-0.02257903,-0.13865826,0.09761459,0.046046555,-0.15910451,-0.07624152,0.039936587
-0.09017038,-0.1203929,-0.104783714,-0.12020429,-0.12176148,-0.08257714,-0.061038338,-0.11513919,-0.023886517,0.04194364,0.12083769,0.04734792,-0.0072422028,-0.078714915,-0.09929243,-0.039321654,0.087866664
0.13936767,0.011386953,-0.0030932277,-0.10054111,0.10331315,-0.089640394,0.08028619,-0.027990676,0.03457114,-0.08507451,0.06201525,-0.025917329,-0.122395836,0.0030389428,-0.06770425,-0.11308931,0.13539702
0.06350456,0.05915869,0.004903555,0.01144594,-0.08911441,0.13077837,0.12350237,0.035767153,-0.03406533,0.053108543,-0.08636817,0.054044187,0.030180424,0.13738993,0.057431974,-0.016914755,0.12773228
-0.0131555945,-0.19811252,-0.108040154,-0.0053460896,0.1359227,0.11913237,-0.030084908,0.0055687428,0.11377087,-0.009371743,-0.06298385,0.09370762,-0.013959289,-0.032730244,-0.21493833,-0.14640433,-0.030984879
-0.12458454,-0.002067238,0.050305545,0.02062893,-0.12711637,0.069719866,-0.032363556,-0.05987265,0.04859592,-0.16655253,0.11297321,-0.04388874,0.033649027,0.057004973,0.11162092,0.124446005,-0.05813749
0.12423921,-0.032141477,0.04363066,-0.113451794,-0.07969414,0.017971218,0.053921983,0.043482423,0.10442281,0.019725345,0.05901733,-0.14286026,-0.11701461,-0.096383736,-0.17080662,-0.1096302,-0.13483281
-0.14035432,-0.16965783,-0.058483243,-0.1353393,-0.06288418,0.11098814,0.07059324,0.055161595,-0.14312159,0.009844579,0.06936145,-0.038842194,-0.14401186,-0.031301863,-0.05015558,-0.07832889,0.08646096
-0.0205504,-0.0396699,-0.022778362,0.00085268915,0.1008389,-0.009454846,0.12907246,0.080689564,0.055230275,0.15433338,-0.049896978,0.11934519,-0.05739046,0.08689131,0.021183535,-0.08076509,-0.12265984
-0.0670723,0.22307134,0.026659548,-0.11743119,0.12619412,-0.041784637,-0.1418522,-0.043988533,-0.04122489,0.10763174,-0.105562255,0.06819433,0.0005957186,-0.10133462,-0.039886266,-0.14272271,-0.053113014
0.10789794,0.25734448,-0.052914873,-0.122417904,-0.09346281,-0.112899944,-0.01559189,0.13406304,-0.031948313,-0.23796263,-0.11550088,0.07510996,0.05638279,0.013700604,0.013382018,-0.061604425,-0.010151207
-0.035979457,-0.16351198,-0.086104795,0.14669827,0.012641236,0.033015206,0.14866588,0.063519314,-0.033182055,0.027795166,-0.11886381,0.1490516,-0.020240411,-0.07663095,-0.20035492,-0.0075820386,-0.04070565
-0.085030176,-0.11185298,0.14987218,0.11801648,-0.049243607,0.14391893,-0.14109184,0.050099164,0.008514568,0.22321722,0.096673325,-0.07763254,-0.09690192,-0.03048835,0.08208834,0.1244978,0.016195089
0.051257655,-0.1691966,-0.11261999,0.014531285,-0.06674198,0.0008969158,0.006560132,0.102707565,0.05977553,-0.21646205,0.14570814,0.11350113,-0.14808714,-0.07769516,-0.038057514,-0.1353799,-0.03702718
-0.04449915,-0.15780884,0.039561793,0.025428176,-0.0022903234,-0.14496955,-0.07683769,-0.07753054,-0.037805095,0.054688975,-0.01827453,0.016748786,-0.06749518,-0.015801758,-0.162076,0.06293003,0.09765102
-0.11946224,0.10520591,-0.14450064,0.1462861,-0.03301601,0.0070618093,0.020149663,-0.019193828,0.022222832,-0.16358912,-0.07392639,-0.0026530623,-0.06807717,-0.06508899,-0.045832522,0.091139466,0.0951339
-0.041199267,0.025976151,0.062411144,-0.13162157,0.049040988,-0.058040738,-0.11328444,-0.028169848,0.114827216,0.06252161,-0.025788866,0.021126986,-0.11976386,-0.120179154,0.044035196,-0.1469821,0.0023037195
-0.050931916,0.10536049,0.1113787,0.018025875,0.09409097,-0.0043931156,-0.03466963,-0.11655211,0.062270135,-0.15110245,-0.050019555,0.058108523,-0.010386676,0.05184242,0.17434712,0.08131428,0.1416809
-0.036435,0.06570551,-0.11374703,-0.047732018,0.047381863,-0.13015445,0.054286093,-0.13679136,0.023769751,-0.1695264,-0.04459416,0.09253006,-0.09623943,-0.021687016,0.21855104,-0.06643031,0.011081785
-0.11626037,0.16745524,0.13935748,0.03626223,0.101311445,0.10202134,0.05295174,-0.052645758,-0.056182392,-0.01020702,0.001909256,-0.017411202,0.070130974,0.015925005,0.04458572,0.022458017,0.018004343
-0.011886835,0.10996193,0.1295464,-0.12460485,0.114917755,-0.06292985,0.14489198,0.0188919,0.08812718,0.026430823,-0.0028982311,-0.071547784,-0.08008413,0.105552346,0.0037635937,0.059137434,-0.110624015
0.13798106,0.15897019,0.011127293,-0.1460914,-0.058387563,0.12905464,-0.12040165,0.060597733,-0.00090517104,0.14958309,-0.008710682,-0.14101562,-0.063159175,-0.013088092,0.0653442,-0.046493895,0.045711383
0.039204463,-0.079184785,0.0010610521,-0.036330394,-0.10594815,0.030946225,-0.023605838,0.03571798,0.14241782,-0.22850001,-0.035828575,0.080399856,0.14189038,-0.148925,-0.16052529,-0.14466856,0.054859146
0.008266836,0.0065095425,-0.076210216,-0.06163323,0.09354727,-0.012389377,0.12555224,0.11892247,-0.13695064,0.012066677,0.049478367,0.100067586,0.10843718,-0.12266295,-0.21022989,-0.117346734,-0.032503314
-0.1252746,0.08951445,0.14130288,-0.13047144,-0.008461952,0.071882546,0.13258547,-0.035263218,-0.0074137,0.061002493,-0.13607378,-0.11102758,-0.064399734,-0.016557798,-0.038321435,-0.03981965,0.12794775
0.07277258,-0.09123787,-0.0073183477,-0.13038091,0.12576261,0.059294745,0.06517492,-0.03073708,0.1322464,-0.009640798,-0.05597862,-0.035423152,0.015698254,0.13589695,-0.0077285618,-0.046912946,-0.1072683
0.14375171,-0.0138249695,0.013195217,0.115136355,-0.094749,0.055961266,-0.14805886,0.03380461,-0.05164665,0.16639929,-0.13447592,0.06620146,0.12633544,0.047381952,0.051983714,0.092999205,0.0987438
-0.1137622,-0.20991372,0.021873668,-0.13218734,-0.14261732,-0.01081863,0.09782158,0.14376357,-0.0045479685,-0.2663054,-0.0021125376,0.019607946,-0.13788456,-0.09836015,0.006010622,0.09343311,0.1395599
0.05739048,-0.04640667,0.06731224,0.08194977,-0.05912651,0.0614233,0.09591098,0.10763508,-0.14626406,0.24719076,0.083983704,-0.11914389,-0.13833304,0.1395871,-0.04164794,0.014847994,-0.124033324
-0.0067055374,-0.19283333,-0.13224274,0.05471769,0.10042682,-0.1113638,0.12520725,0.12520686,-0.02043888,0.13748206,-0.023002982,0.1184476,0.1370483,0.0638302,0.020611763,-0.11834119,-0.044738136
0.082877114,0.020535417,0.064207956,-0.08943054,-0.043197103,0.06375475,0.048985794,0.03018175,0.06084065,0.13438353,-0.09100242,0.08978622,-0.061833143,0.06570281,0.003080383,-0.1415414,0.0009342432
0.006676361,0.020246215,0.06932481,-0.1267325,-0.09420881,-0.0073804706,0.012448505,0.046032503,0.11753863,0.17256387,0.01156418,0.030913502,-0.07608787,-0.09239404,0.07071846,-0.08233583,-0.082338616
0.0680545,0.021853447,-0.054839,-0.034540378,0.11743519,0.09231949,-0.10897419,0.02473405,-0.014272094,-0.10770218,0.06835647,-0.06707686,-0.024787873,-0.049556747,0.011429101,-0.12980068,-0.118538216
0.13223338,0.017459132,0.045530766,0.090048596,-0.06521062,-0.112233505,0.12027243,-0.030408435,-0.108904555,-0.05854772,0.07972662,0.12274131,0.006744623,-0.10706811,-0.024500474,0.12263283,-0.12886488
0.023243368,-0.17302796,0.027164087,-0.12226294,-0.05127933,-0.14284843,0.059236944,0.09388681,0.015083507,0.25455454,-0.027330332,-0.081249446,-0.11339258,-0.083542824,0.053981386,-0.104727834,-0.08204545
-0.019534543,-0.005409248,-0.07403414,-0.11507791,-0.1030813,0.10760352,-0.149399,-0.027186997,-0.14613917,0.14750601,-0.061814785,-0.1430241,0.14175689,-0.07118263,-0.117489874,-0.13623302,0.10403812
0.110648006,-0.05786957,-0.06559065,-0.10043073,0.09696418,0.122667104,-0.027780227,0.0032131225,0.08819005,-0.1124389,-0.035740815,0.14949831,-0.03929118,0.11108208,-0.18844296,-0.121889636,-0.11093348
-0.13818793,0.24050018,-0.06479016,-0.08866958,0.009331197,-0.108596265,0.006910801,-0.041404136,-0.08869974,-0.07840857,-0.10424313,0.12789232,0.020456553,-0.10032418,-0.047375932,0.069928035,-0.11525926
0.13502821,0.08324064,0.053377554,-0.08628765,0.06351265,0.14842635,-0.13738382,-0.124879956,-0.0329094,-0.12306589,-0.076609455,0.123818636,0.064885095,-0.0387125,0.09535177,-0.062117748,0.14684314
0.01878412,0.08243585,-0.120282546,-0.02442801,0.0011338741,-0.07751009,-0.13672826,-0.1347332,-0.13920519,-0.07192053,0.025964871,-0.040793613,0.106693566,0.08665033,0.03661666,-0.11871209,0.06113042
-0.14420779,0.036682352,-0.039299086,-0.116286874,0.14011392,-0.059641138,0.007988721,0.13495168,0.0851174,-0.016293317,0.08816841,0.09958899,-0.030013114,0.045444593,0.14328758,0.12170121,-0.12978077
0.02620913,0.0149015635,0.06703304,-0.09421249,0.10708389,-0.087739944,0.09422776,-0.104956076,0.06529531,-0.12729001,-0.048286863,0.059087336,-0.10189918,-0.06111628,0.25465524,-0.13481407,0.09626062
-0.058684647,-0.01051303,0.035168573,0.046048686,0.04605934,0.017946094,0.06141758,-0.07475614,0.118739456,-0.048977837,0.12497008,-0.03558401,0.008718252,0.031751662,0.0534764,0.11899918,0.006224364
-0.048132293,-0.062315583,0.08738807,-0.08665785,-0.018099204,-0.062274083,-0.0446639,-0.09420886,0.041601375,0.10934268,-0.06207469,-0.084088884,0.13166696,0.028050661,0.14788565,0.117141366,-0.1422317
0.057149902,-0.081518464,-0.10648213,0.013013005,-0.11972489,0.13205197,-0.0816865,-0.13179961,-0.019570291,0.06773225,-0.048451677,0.14645654,-0.05329571,-0.11915271,-0.084628895,0.047259614,0.08090998
0.067684785,0.0011634007,0.064316764,-0.06407479,-0.0828347,0.07495125,-0.1008641,0.14174768,-0.022193551,-0.09104329,0.07421811,-0.11227593,0.09157604,0.033719406,-0.234029,0.0724812,-0.12698925
-0.052452028,-0.09215199,0.14317319,0.13621777,-0.098135814,-0.09930894,-0.011675924,-0.03549573,-0.12493884,0.01899533,0.07946202,-0.13154641,-0.031659976,-0.02765324,-0.09546993,0.007170111,0.14403975
0.101249725,0.015572712,-0.06695625,0.033081904,-0.030734561,0.00042702258,-0.078310065,0.069353834,-0.006177157,-0.01145345,0.09366013,-0.010941774,-0.12031323,-0.04220166,-0.109766915,0.025036722,0.0035982132
0.10379171,-0.13490595,0.07470693,0.054971248,0.066389635,0.117708564,-0.008153036,-0.044090062,-0.042273335,-0.19788435,0.14140797,0.09809418,-0.028606333,-0.084803134,-0.09657459,0.11601204,0.14434046
0.09520082,0.07426506,-0.03490398,-0.09871644,0.071583435,0.022181034,-0.0152909905,-0.086862504,-0.105066836,0.1268078,-0.06509384,-0.052219696,0.034881353,0.075178295,0.10186669,-0.12631804,0.09303956
0.08262381,0.16752361,-0.13231926,-0.012895733,0.0203477,0.13786271,0.119023055,0.11209929,-0.095347315,-0.14542402,0.039097995,-0.007753268,0.007953703,-0.10299468,0.039032735,0.032716244,-0.08767243
0.039280787,0.15963824,-0.14687516,0.14999774,-0.07481121,-0.0012952983,0.11474928,-0.058365762,0.09082022,0.18234693,0.027333379,-0.134548,-0.12218528,-0.023323834,0.077797145,-0.02050744,-0.03576059
0.092777476,-0.1115353,-0.042743526,0.12762335,-0.13154212,-0.08021045,0.015569389,-0.11404292,-0.04341311,0.24710786,0.114668995,0.03936872,0.096068904,0.05574803,0.0497132,-0.07477549,0.089325026
0.10719222,-0.1047723,0.03263381,0.0018049777,0.066076174,-0.051814146,-0.070050985,0.02983804,-0.13276477,0.10771668,0.11413184,-0.008843973,0.053649873,-0.11460145,-0.22581524,0.07575452,-0.005534455
-0.08745548,-0.04767908,0.08991256,0.05952294,-0.0066019297,-0.12281959,-0.10092404,-0.04780584,0.063236445,-0.2127361,0.02783531,0.06087172,0.08916573,-0.12121479,0.056782797,0.13424683,-0.13501135
-0.09134473,-0.021869704,-0.0435315,0.13560489,0.025902748,-0.059803337,-0.012110189,-0.019779697,-0.013456702,-0.14073904,-0.05772847,0.113619894,0.05642073,0.14201638,-0.13396183,-0.028362662,0.003333822
-0.092725545,0.14590076,0.11704412,-0.06445561,-0.029500239,-0.10619059,0.042613477,-0.06876122,0.07769412,0.119331375,-0.09116815,0.030350193,-0.09420126,-0.0044110417,0.031907678,0.017715216,-0.12823936
-0.03892245,-0.039385818,-0.05270677,-0.077563405,-0.012003481,-0.09351808,0.054703027,-0.0023061335,-0.123872414,0.05466795,-0.088187635,0.022382513,0.062343463,-0.09083491,-0.026646785,-0.06403047,0.09261766
0.025874183,0.07617386,-0.1436558,0.076308325,0.016268194,0.07618222,0.1064212,-0.010460362,-0.12931015,0.13797021,-0.04069782,-0.11826438,0.12822291,0.07815249,-0.026360527,-0.040904246,0.14219037
0.10042712,-0.06879801,0.1094574,-0.08118682,0.098210916,0.12801132,-0.024119198,0.14972237,0.03150773,0.16014405,0.12922871,-0.0017446727,0.09828541,0.09661557,0.042564422,0.055874407,0.12154895
-0.045229502,-0.019381747,-0.06864467,0.05703412,0.048862144,0.044380903,0.06477012,0.13785052,0.029059708,-0.16534713,0.11826265,0.10768646,0.09670769,0.05968447,0.04921116,-0.1092377,-0.0017309785
-0.124881834,-0.076651424,-0.04918515,-0.12814546,0.09182602,0.019461855,-0.03419783,0.0728101,-0.10966219,0.004416421,0.08819093,-0.016570479,-0.12212783,0.0997626,-0.0031953305,-0.09846114,-0.10671416
-0.003670141,0.005807951,-0.034908682,0.11466706,0.13162541,-0.034935437,-0.14033562,0.017686829,-0.14059892,0.061969258,0.05356449,-0.043973856,-0.100412026,0.021974951,0.09381892,0.12237957,0.013443649
0.06025374,0.12795034,-0.027655885,0.12373638,0.13186496,0.004451588,-0.04590957,-0.012085825,0.10077542,-0.28007922,-0.078077175,-0.032868885,-0.029785126,-0.12780234,0.18584427,0.04972343,-0.0614485
-0.112490475,0.16585499,0.06930046,-0.14649981,-0.11447789,-0.021469548,0.13671759,-0.050913997,0.030652761,-0.10956753,-0.068172045,-0.12049846,0.11952031,-0.089150414,0.1454984,-0.005762264,0.13113645
0.054230258,-0.03909892,-0.027303085,0.06564671,-0.0024658293,0.1367696,-0.06177555,0.14901519,0.0045924485,-0.00951837,0.01945436,-0.007972896,0.086387604,-0.14291695,-0.15984234,-0.114154056,0.05350016
0.09989661,-0.06801741,0.124664724,0.006323725,0.055543557,0.072537035,0.09610768,0.054359794,-0.12573308,-0.16912529,-0.023852453,-0.1256053,0.10008082,0.04859802,-0.12246971,-0.059333563,0.13398251
-0.055411004,-0.09283504,0.03525397,0.1398274,0.03163667,-0.07857825,0.103116125,0.115303606,0.08006178,-0.010359287,-0.06426661,0.090037525,-0.0437567,-0.036723666,-0.07026039,-0.004015535,-0.07746361
0.08913748,-0.023377493,0.061151862,0.038656965,-0.09298602,-0.08844023,-0.108798,0.06445722,-0.022768453,0.18285964,0.08327736,0.08580403,-0.09995869,0.04000932,0.17263387,0.12863553,0.014183968
-0.1055423,-0.03797941,0.06349276,-0.03417322,0.027344644,0.10934323,0.10462725,-0.13355228,-0.0015884787,-0.19356766,0.101359636,0.13822022,0.08081308,0.038300246,-0.07122433,0.016306698,-0.1401377
0.13370183,-0.114938796,0.047739714,-0.047191434,-0.004196316,-0.031231694,0.09333451,-0.025748134,0.03910537,-0.005516395,0.0020696074,0.14156786,-0.047095068,-0.09534705,0.056077152,-0.04487443,0.04832749
-0.08775913,0.0053742826,-0.075854376,0.04280694,0.10107231,0.07773766,-0.113582686,0.10684931,-0.08879943,-0.0030357093,0.13886887,0.124168396,-0.0187608,0.041822508,0.04874429,0.030166104,-0.046481468
0.062610075,0.18383361,-0.06168972,-0.06417462,-0.039815247,-0.09818756,-0.09818512,0.0918044,-0.035148278,0.025859073,-0.07188594,0.13678348,-0.07535348,0.13076335,-0.048345804,-0.12864818,0.06991474
0.106758386,0.06557566,-0.13340625,-0.03492655,-0.118954904,0.012566,0.023950681,0.036446184,0.02511166,-0.10503328,0.053049132,-0.030381814,0.09353611,0.008978069,0.023743227,-0.10984665,0.14851007
-0.051309906,-0.09045801,0.12722117,-0.12435113,-0.14442192,-0.06798968,-0.12121976,0.0861627,-0.01206778,0.036044598,-0.059569806,-0.08524737,-0.10771151,0.0036258996,-0.03875301,-0.14938535,-0.12716071
0.009025529,-0.25207898,-0.11608222,0.0928279,0.10469228,0.042368934,0.020979092,0.033773094,0.038886383,-0.18656218,-0.07038885,-0.060792394,0.032197624,0.1482001,-0.09509559,-0.0064427257,0.013329938
0.013109416,-0.005191803,0.14204985,0.07981281,-0.025176361,-0.050846264,-0.11528589,0.0013845712,0.0003966242,-0.029211514,0.077486694,0.045536235,0.010345101,0.09329581,0.18849497,0.03820525,0.0755495
0.09028065,0.09619121,0.09737578,0.055036947,0.010079563,-0.14713871,-0.09178242,0.11231437,-0.04036428,-0.17761698,0.12168783,-0.12544644,-0.048334517,0.0060061663,0.10654865,-0.09796642,0.098798275
0.10576007,0.0018532574,0.13149875,-0.10975151,-0.12335115,0.00865072,0.0020805001,0.074764565,-0.11482099,-0.2243401,0.14092132,0.016592026,0.11098507,0.06213914,0.029764995,0.09287213,-0.06896941
-0.06720538,-0.2183826,-0.09541939,0.03586884,-0.10569258,0.07840635,-0.11533358,0.017776072,0.034941077,0.14667892,0.13132638,-0.07489704,-0.13750678,-0.08267527,-0.13523018,-0.06557152,-0.07484072
-0.11414941,-0.16092342,0.049098372,0.024464428,0.031373695,0.032339483,0.050687566,0.104120255,0.08346602,0.025367446,0.010665908,0.1245206,0.008399576,-0.06344911,-0.06733361,-0.033990674,-0.0013337731
0.020206213,0.10379563,0.0917521,-0.028705716,-0.0064888,0.041256726,0.050869748,0.12312925,0.026001722,0.17699827,0.051182285,0.0050479025,0.12375772,-0.060856663,0.04133989,0.027804151,0.07851134
0.06178765,-0.12850884,-0.046774223,-0.10151701,-0.13731089,0.07240777,-0.08482289,0.081658885,0.10370764,0.020067744,-0.052526273,0.018666923,0.1329906,-0.12036812,0.041957796,0.011331007,-0.11939028
-0.057622075,-0.17042282,-0.015865996,-0.08752003,0.09231749,0.12297794,-0.09885554,0.077307746,-0.0025991201,-0.17964779,0.10911271,0.024945602,0.07436259,0.08058442,-0.24960028,-0.12000637,0.13161322
0.12708524,0.09054662,-0.14235775,-0.040108003,0.04025413,-0.03180533,0.13136536,0.040798187,0.057735503,-0.21748196,-0.040162005,-0.04426784,0.012673378,-0.1025113,-0.013548806,0.011651397,-0.027627021
-0.03937839,0.15460984,0.111310095,0.050706446,0.08270334,-0.07293935,-0.14244941,-0.10614964,-0.09983438,0.17584588,0.010229126,0.031035468,-0.07204782,0.09647924,0.1413456,-0.05204562,-0.07713924
0.109705925,-0.05806084,0.040247425,-0.06739814,0.07328713,-0.14360873,0.0029159337,-0.063162036,0.029715821,-0.010630548,-0.052154608,0.14949927,0.020921677,0.031151682,0.20151098,0.050081983,0.14075029
0.14014778,0.09730151,0.11825621,0.085856274,0.1353257,-0.0057698637,-0.030154578,-0.0109421015,-0.07593663,-0.13443317,-0.13855433,0.13801837,0.11251649,-0.020440191,0.06658712,-0.14144647,-0.090510055
0.03616546,0.1542336,0.08235259,-0.00024284422,-0.1233148,0.020169705,-0.10700096,0.107619524,0.14259776,-0.04070113,0.08328582,-0.021584332,-0.11093505,-0.10890987,0.101837404,-0.060382985,0.09599954
0.12394285,-0.0688263,-0.06455571,0.01131615,-0.1301791,0.13603961,0.051691547,-0.14541706,-0.015585184,-0.11783452,-0.0027086139,-0.12312837,0.029401362,0.07744548,-0.22070637,-0.000656724,-0.10124889
0.13334373,-0.06454994,-0.0020381361,0.12822092,-0.026474051,-0.09776677,-0.015319586,0.016947523,0.109603524,0.13904087,-0.04504817,-0.05852005,0.13352585,0.09910987,-0.19715385,-0.12676105,-0.122461066
0.033175275,0.11681647,0.064821824,0.105266094,-0.12481791,0.080179095,-0.0013300776,0.1264042,0.11908412,-0.1610082,0.10800111,0.11145702,-0.010782212,-0.13133407,-0.078592375,-0.13672863,-0.07529691
0.0068900287,-0.08857462,-0.09718998,0.1413765,-0.10966185,-0.0077702105,0.0112121105,0.14558908,0.094128564,0.08438833,0.04677917,0.07751949,-0.11627838,-0.12856999,-0.1082913,0.13650003,0.090667844
0.11222622,-0.060365126,-0.0595181,0.1485709,-0.008289203,-0.084122516,-0.08452233,0.13437575,0.13752592,-0.09355353,-0.08055062,-0.05826191,-0.009175777,0.045197263,-0.13222425,-0.032977812,-0.08910388
-0.11515184,0.13194995,0.10232481,-0.11844203,-0.12204586,0.13833478,-0.083029106,-0.057645448,-0.093912564,-0.20562592,0.042663023,-0.09659661,-0.023243457,-0.056411117,0.13175555,0.1449168,0.0050913393
0.029987544,-0.25607973,0.027387023,-0.14023706,0.0899501,-0.04043337,-0.05272767,0.10312733,0.07345493,-0.1578315,-0.017947912,-0.0964217,-0.13489425,0.12333512,-0.08177455,0.01465708,0.018432423
-0.044304587,0.034137152,-0.08254254,-0.13472307,-0.08377601,0.10983032,-0.10304792,0.00868997,-0.13886756,-0.061944723,0.074786305,0.039050266,-0.11178444,0.017783388,0.006486781,0.12556595,-0.008192033
0.11493778,-0.1620414,-0.10372648,-0.011123627,0.04477054,0.058155075,0.097555354,0.07797037,0.114328235,0.026796684,-0.01401186,0.1264993,-0.121509045,-0.11350222,-0.11124384,-0.061126992,0.13739964
0.016723394,0.11737651,-0.020590603,-0.13775003,-0.02289468,-0.11779444,0.09589909,0.14875573,0.14930558,0.14427975,-0.10858877,-0.07663992,-0.1339607,-0.13793151,-0.061314926,0.0063968897,-0.09272531
0.050376996,0.06909858,0.08665767,0.14991423,0.03137262,-0.01577884,-0.095891625,-0.079743475,-0.008203015,0.04102748,0.13160026,0.08891694,-0.13828562,0.14916313,-0.10909757,0.14806348,0.004334122
0.02983056,-0.007303402,-0.14216328,0.06563537,-0.052154325,-0.11949764,0.007396385,-0.028835557,0.11247066,-0.1955567,-0.028468631,0.07050729,0.060666934,-0.0035808086,0.116378516,-0.0751359,-0.116926074
0.06365387,-0.047611497,-0.04044714,-0.010676265,-0.090118825,0.09010978,-0.013920769,-0.13942784,-0.07699986,0.09690766,-0.015793636,0.14198315,0.04645489,0.035207734,0.055908628,-0.10228245,0.022924364
-0.13699171,0.039724797,-0.08338938,0.13363707,-0.098168805,0.1433874,0.13311642,0.09317902,-0.13616586,0.047480613,0.12864491,0.037101045,-0.13749784,-0.09960544,-0.22776835,0.032778814,-0.14521909
-0.028006911,-0.17321146,-0.0005826056,0.014400408,0.095018595,0.0020682216,-0.036224984,-0.07349702,0.02986826,0.23700288,-0.05279898,-0.053066127,-0.057971984,-0.027617417,-0.018558234,0.06366776,-0.06031861
0.020098612,0.09319925,-0.09122099,-0.09990864,0.10231742,0.074617416,-0.041232437,0.005883053,-0.005350724,0.09469978,-0.070082925,0.030264512,-0.13772196,-0.03177513,0.14855218,0.05898817,0.10902214
-0.051459774,0.023127273,-0.064452484,-0.083606265,-0.023077443,-0.003033325,0.14931262,0.14468095,-0.1088868,-0.0777081,0.1351347,0.10187507,-0.11802547,-0.0001770258,0.19926687,0.06685564,0.025358826
-0.12638938,-0.08089103,0.085553676,-0.12822832,-0.12597385,-0.00641118,-0.027596608,0.1462183,0.023484379,0.23395054,0.117249936,-0.06301925,-0.10974468,-0.02450353,-0.043333933,-0.11219534,-0.060819596
