A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S
0.404269,1.1303512,0.6540337,-0.23037007,-0.102981865,0.024294123,-0.045623608,0.052250467,-0.022311881,-0.053192586,0.023478612,-0.13837352,0.038388014,-0.13552836,-0.046736352,1.9953214,1.1473323,-0.13407932,0.013504684
1.0510166,0.543073,1.0538349,-0.02162885,-0.06636629,0.15990952,0.12449601,-0.2553969,0.09702523,-0.047456168,0.028135598,-0.18805262,-0.06798747,-0.11541143,0.0054365844,1.8570023,0.27858475,0.11935547,-0.0650734
0.1589015,0.683762,0.47011414,0.057873145,0.0337065,-0.21948108,-0.056524754,-0.19686499,-0.03400825,-0.14128003,0.1175932,0.04142333,-0.1191393,-0.10354726,0.08669008,1.9454567,1.083324,-0.061876096,0.09323977
1.0574402,-0.02946645,0.63804054,0.11303562,0.10680559,-0.20553237,0.07140283,-0.14126769,-0.02014707,-0.021394745,-0.0014423728,0.029299043,0.0030611157,0.02305755,-0.04653441,1.9835947,0.17153525,0.063996315,-0.08934313
0.21247078,0.9060438,-0.09382668,0.105305195,0.028057948,-0.25976408,0.05657704,0.15982062,0.07842213,-0.037333027,0.060654923,0.29242235,-0.0938954,-0.05344125,-0.030371584,1.878507,0.9118244,0.050467208,0.08391
0.8003808,0.5028045,0.8448168,0.14521386,0.1447472,0.11377138,-0.10852104,0.026002385,-0.041829266,0.105369925,-0.091897264,-0.035917968,-0.13805406,0.0971351,-0.031722434,1.9872657,0.25785652,-0.0038356483,-0.039002717
0.3786389,0.7611117,0.46303377,-0.19269887,0.055571884,-0.040277235,0.096772596,0.015404411,0.025370985,-0.1163152,-0.031358063,0.16473147,-0.01606132,-0.11301969,-0.01942882,2.0174413,0.7839911,-0.12547514,-0.09750953
0.70893484,0.34469813,0.70587826,-0.0035258532,-0.06208554,0.01274807,0.045878917,-0.18553892,0.017114788,-0.04413727,-0.13928449,-0.06895651,0.13331127,-0.10532443,0.0984502,1.9287013,0.24921456,-0.03103105,0.02170229
0.19272262,0.51508725,0.342309,-0.20046908,-0.08568355,-0.2554214,-0.08213845,-0.08112651,0.14951521,0.066621676,-0.019073337,-0.20113307,0.111937284,0.095365405,-0.025123768,2.029014,0.64172035,-0.104064226,-0.074970156
0.49729472,0.012349397,0.6328145,-0.03595856,0.052487656,-0.05051768,-0.12095249,-0.049620494,-0.059777766,0.13514936,-0.100339994,-0.2240504,0.047113493,0.050348327,0.03074193,2.1617618,0.17847967,0.11034644,-0.091261625
0.28370568,0.429874,0.05911067,-0.092893735,-0.085079245,-0.030412227,0.0625786,0.17806323,-0.0119244605,0.01815176,-0.068905845,0.08216943,0.105618596,-0.107392564,-0.024499357,2.1267066,0.6261556,-0.11557373,0.13425213
0.54622185,0.5844517,0.552243,0.024074405,-0.11166814,0.14389046,0.08480506,-0.12746677,-0.14153032,-0.06835658,-0.015132368,-0.07690416,0.107120514,0.0473855,0.019867212,2.1831217,0.21791245,-0.030053973,-0.12633571
0.30685195,0.42308265,0.4365895,-0.067737445,0.12419981,-0.15682161,0.058971062,-0.084252834,0.05607623,-0.06388083,-0.0975572,-0.09831905,0.121590406,-0.13141017,-0.07059483,2.222227,0.49552757,-0.024703264,0.072763845
0.5156956,0.3251876,0.35886356,-0.19941096,0.06988394,-0.007002726,0.06560378,-0.10753392,-0.0089264065,0.102095366,0.104596525,0.0815445,-0.0146128535,-0.1273115,-0.112052254,2.1108105,0.33326167,-0.094391406,0.13099152
0.21003997,0.33287093,0.43876836,0.2497218,-0.007225901,-0.06515439,-0.14117885,-0.15485582,0.11151293,-0.028566025,0.029341877,0.09795189,0.14882755,-0.14418441,-0.008321375,2.0196302,0.63685375,0.038384438,0.14155835
0.681893,0.10542001,0.4449586,0.010908335,0.07019392,-0.22554158,0.113936216,-0.28766805,0.13556466,-0.071343936,-0.08527424,0.12749763,0.08421923,-0.07180519,0.129897,2.1350675,0.30209845,-0.029417917,-0.03298969
0.15316863,0.4576972,0.24761276,-0.18869063,-0.07992879,-0.2421434,-0.123730004,-0.21016014,0.053651527,0.13964903,0.13833037,-0.08917789,0.1142295,0.11417952,-0.04352551,2.0571404,0.60299563,0.041818827,-0.030351683
0.60783666,-0.1174883,0.34057394,0.13408194,-0.13129981,-0.09413171,0.14017186,0.14276367,-0.072885185,0.08797686,0.13860032,-0.18406841,-0.034480013,-0.04479473,0.023419514,1.9110069,0.06655883,0.1422472,0.08136572
-0.024259627,0.8146742,-0.0969461,0.08603863,0.042658076,0.0895909,-0.113305226,-0.08495869,0.13829166,0.12054491,-0.105095014,0.14833544,0.14538875,-0.05368132,0.011947185,2.0223672,0.48944578,0.08503467,0.12506908
0.34637237,-0.013586551,0.8450385,-0.17917566,-0.08760351,-0.20143859,0.044951484,-0.12894541,-0.07330495,-0.11346923,-0.033407003,-0.010978118,-0.0038274229,-0.0078264475,0.11743006,1.9510572,0.08475441,0.040492848,-0.14302477
-0.030293763,0.078636006,-0.031622022,-0.09517756,-0.08392048,-0.27532595,0.018867537,-0.02406247,0.108443946,-0.06875029,-0.0926854,-0.17015254,0.01809752,0.029315472,-0.04928025,1.9528246,0.2003685,0.13899016,-0.0137192905
0.066737264,0.026991367,-0.049607873,0.037828475,0.07781656,0.08237882,0.028953,-0.049878865,-0.1179892,0.1267612,-0.018619508,-0.0529245,0.0042220503,-0.09427363,-0.0110845715,2.0199485,-0.15608355,0.11356598,-0.14238408
-0.1805252,0.13931683,-0.02721785,0.093912095,-0.102463305,0.004672885,0.10755664,-0.22026373,-0.060224876,0.14672336,0.121139705,0.23967785,-0.13249779,-0.0014002621,-0.14038269,1.9772015,-0.0075682253,-0.108902,-0.08400926
0.109688655,-0.40020427,0.1889504,0.12540147,0.055076137,-0.18830048,-0.0033735335,-0.04086677,-0.13641228,0.0783575,0.13430902,-0.2996304,-0.039818875,-0.015195444,0.01878193,1.9634237,-0.07625385,-0.061868727,-0.14160176
-0.017132238,-0.01218909,-0.4668022,0.10225714,0.09837751,-0.08678403,-0.0608553,0.11325817,-0.07441208,0.0958824,-0.06393437,0.12663747,-0.04953745,-0.07463238,0.1184265,1.8827201,0.15664151,0.08360791,0.042216018
0.10025048,0.06692254,0.01355429,-0.024216384,-0.081205115,0.15472668,0.11876473,-0.13948187,0.041905046,0.09398478,0.052498803,0.1962166,0.03609796,-0.10763135,-0.077711664,1.9860266,0.07861777,-0.05937349,-0.06542212
0.18537863,0.0535558,0.0478869,0.07935195,0.14535141,-0.21157819,0.10270333,0.011362858,-0.05494257,0.030279428,0.14811409,-0.00013202429,-0.031553186,0.13694009,0.1230337,1.9746829,-0.033841446,0.036341757,-0.1484144
-0.120685495,0.10225999,-0.030259535,0.109329894,-0.07066661,-0.0075238124,-0.1492118,0.04857467,0.015696526,0.043340474,0.015981823,0.11439082,-0.11274278,-0.0049678683,0.031061947,2.0705612,0.045058563,0.06626862,-0.07807984
0.098218516,-0.15079865,0.22328019,-0.054147363,-0.13571057,0.09957205,0.12889338,-0.10829635,0.14273599,-0.026858322,-0.05333262,-0.079731174,0.09285848,0.14112294,-0.0062263757,1.9359459,0.020759605,0.06961161,0.04221995
0.109538816,-9.086728e-05,-0.2101258,-0.05523821,-0.08357882,-0.115606114,0.04534687,0.0036362112,-0.12517911,-0.032453015,-0.12292196,-0.14368863,-0.085704625,0.074036255,0.1343075,1.8158474,0.14563921,0.0009327978,-0.07163875
0.12996584,0.14266399,-0.01016812,-0.19942814,0.030202657,0.10717738,-0.021340162,-0.05668725,0.00016663969,-0.105637126,0.04322432,-0.08513827,0.06650865,-0.014771938,0.038299575,1.8463293,0.045355715,0.069945306,-0.021150053
-0.099823885,0.13354579,0.16182572,0.05059135,-0.0421526,-0.09931317,-0.055738077,0.025652573,-0.10893379,0.0125590265,0.019077286,0.1553774,0.079346284,-0.038208947,-0.10181376,1.8318559,0.20220636,0.02724889,-0.06521264
0.22324988,-0.12310298,0.1819546,0.13295452,-0.1390769,0.16023214,-0.04917088,-0.05516894,-0.037635148,0.03350295,0.10262343,-0.0025101304,-0.019757941,-0.06135285,-0.11653711,1.808022,-0.06838981,-0.09187587,-0.024248868
-0.11785327,0.12993152,-0.04704407,0.0687725,0.053662553,0.040617794,0.1265701,-0.07789467,0.04680714,0.14592946,-0.032811426,-0.08852935,-0.09904635,-0.060478486,0.09496692,1.8579997,0.13200065,0.086961135,-0.10951896
0.15088874,-0.29709047,-0.0042857975,-0.084301345,0.13019606,0.006254688,-0.04638713,0.07742157,-0.08394383,0.02605936,-0.05178214,0.17203602,0.06391652,-0.077191815,0.04620424,1.985384,-0.012382135,-0.07301383,-0.10296202
-0.09639141,0.2830451,-0.3946333,-0.04514409,0.026716039,0.105641924,-0.06321711,-0.007715985,-0.13515341,0.14888084,0.11891031,0.13962522,0.021782205,0.14190638,0.101480186,1.9034731,0.036687434,-0.11767234,0.020491749
-0.07396473,0.027882114,0.22880067,0.13814786,0.042086154,-0.09755263,-0.038821742,0.054602996,0.013189033,-0.01331611,-0.14360648,-0.0056127757,0.00382936,0.020532787,-0.10670742,1.9678798,-0.105344325,-0.10230019,0.11665264
-0.12937924,0.036217555,-0.09457928,-0.23647109,-0.1140849,0.14022616,0.1298117,-0.05852878,-0.031746805,0.11253551,-0.07395662,0.045690455,0.032400817,0.10677862,-0.011883408,1.9079595,-0.10846715,0.14334816,-0.068374574
-0.0010798723,-0.30522445,-0.09287447,-0.0981427,0.11824089,0.05839321,0.08626674,-0.025992453,0.14121994,-0.07448232,-0.071243644,0.1165338,-0.00078462064,0.09301928,0.08971436,1.9395616,-0.25361377,0.14991003,0.029638663
-0.124432206,0.10855754,-0.36158547,-0.060153395,0.10365242,0.004133284,0.130523,0.07523045,0.12421751,0.024325863,0.11627209,0.3808497,-0.09186613,-0.031876586,-0.088398546,2.0223355,0.008105025,-0.13056576,-0.0007992983
0.025468841,-0.022434473,0.24869196,0.04334955,-0.0114840865,0.047250308,0.14294797,0.011002369,-0.09506419,-0.039315425,0.054102346,-0.060254812,0.054116115,0.10138568,-0.13905747,2.1297433,-0.18271261,-0.14464803,0.058396533
-0.08077675,0.12787902,-0.07820337,0.01693789,0.047033712,0.0020969138,-0.016530454,0.10845588,-0.13208966,0.14243668,-0.066924155,-0.055888996,-0.11261737,-0.0088608265,0.11718038,2.082987,-0.12308873,-0.05603183,0.124108404
-0.19016317,0.13583498,0.022400506,0.07788375,-0.08013872,0.009445921,-0.112922005,-0.061480187,-0.040738195,0.011144564,0.026031122,-0.08358229,0.1440663,0.044246078,-0.11293414,2.2216043,0.03239155,0.064655766,0.01047352
0.17944318,-0.31807745,0.017256156,0.17498918,-0.10433513,-0.06725382,0.13188669,-0.05788608,0.049577728,0.11072582,-0.105105266,-0.017237224,-0.01812251,-0.144377,0.12047824,2.103886,-0.09954575,0.062061444,0.11499503
0.011083096,0.0623238,-0.4612236,-0.14860569,0.08531785,0.0021065474,0.10060501,-0.27787915,-0.11469765,0.121937335,0.10926244,-0.11228832,-0.11547205,-0.10201584,-0.0796158,1.9625895,0.19483379,-0.060256064,0.031196684
0.16584788,-0.3228135,-0.02756583,0.11981757,-0.05980493,-0.35299316,-0.06624808,-0.24921404,0.10138559,-0.14737222,-0.05927144,0.14682558,-0.012188703,-0.06903273,0.10731906,2.0225651,0.07754071,-0.0035616308,0.068322346
0.18338545,0.048928797,-0.25302872,-0.08503896,0.10699132,-0.28841338,0.10994178,0.06232968,-0.14850542,0.112033844,0.041228876,-0.16257766,-0.14315176,-0.019234762,-0.082724124,2.1534362,0.2526335,0.095514,0.01108174
0.28008997,0.24991216,-0.043896064,0.16311719,0.1397855,-0.07512793,-0.042005986,0.09856145,-0.052498788,-0.042284094,-0.047156632,0.32754275,0.09953791,0.13061833,0.12665495,2.0243149,0.09568354,0.0065759122,0.060594812
0.11717232,0.29396677,0.2677543,0.079576105,0.04056509,-0.0406536,-0.03638567,0.23008445,0.04884465,0.09439097,-0.043604903,0.0033420473,0.10523084,0.058542922,-0.13264042,2.1541777,0.21973345,0.06421226,0.12588462
0.27289903,0.34281486,0.28291342,0.07988218,-0.06190771,0.14656359,0.016644865,0.046851188,-0.14044368,0.028158754,-0.080907464,-0.0008861497,0.065067425,0.12843895,0.037527457,2.1195352,0.1400916,-0.06803985,-0.028197654
0.28961447,0.45177355,0.2521243,-0.11923557,0.09166969,0.07487011,-0.1294415,0.20291325,-0.109835446,0.094028115,-0.09787181,-0.24365929,-0.14449033,0.09241651,0.015743256,2.2095551,0.37193054,-0.084284164,0.14784184
0.23970954,0.4966154,0.3721819,-0.05922076,0.11842051,0.30412704,0.078396514,0.109850064,0.09674026,-0.13184683,0.1190508,-0.090693824,0.14074644,-0.13494146,-0.09918296,2.2840104,0.33227295,0.08437322,-0.13539374
0.44725776,0.42580903,0.6130739,0.14710878,-0.0019865483,0.19643691,0.049459055,-0.07150251,0.0005515814,0.11851227,0.08885755,0.2032636,0.026291564,0.062425718,0.1285921,2.379046,0.37893486,-0.06856506,0.11652869
0.4823319,0.4811203,0.4075499,0.0675946,-0.03608671,0.053377926,0.13097766,0.21118559,-0.021430463,0.118799835,-0.06713287,0.06156274,-0.10673508,-0.09342025,0.06508191,2.3179412,0.38532442,0.071088165,0.13676208
0.34126097,0.6033361,0.36133766,0.0027920082,0.092849955,0.3555953,-0.072064504,-0.119378276,-0.014961362,0.09109387,-0.03949315,-0.11492343,-0.13951488,-0.034345046,0.08588849,2.2309954,0.5017692,-0.106452584,0.07988073
0.45992357,0.28179625,0.5738031,0.10251399,0.14033628,-0.056300662,0.025112629,-0.11440375,-0.09536949,0.026592553,0.073127106,0.045832902,-0.10403576,0.0019646436,-0.14687003,2.3388104,0.30206746,-0.05719343,-0.09620072
0.26459178,0.3606218,0.3693922,-0.059847027,0.067567155,0.016585298,-0.07559397,-0.06075769,-0.045182027,-0.00019712746,0.00093999505,0.09663947,-0.13654539,-0.10481398,-0.12340535,2.4596639,0.31891522,-0.09794986,-0.116460174
0.43304485,0.08525986,0.24248686,0.12698683,0.10544023,-0.17752746,0.09731251,-0.009239927,-0.02906923,-0.107237756,0.06963864,-0.08895861,-0.06738078,-0.112509266,-0.00492996,2.447096,0.299335,0.02352184,-0.13416119
0.35764736,0.29046476,-0.063337885,-0.06556836,-0.11069338,-0.026600674,0.017571151,-0.14348948,0.044801623,-0.041400753,0.046060503,0.21747443,0.10823536,0.110768735,-0.004609138,2.4520442,0.5787215,0.024740428,-0.015441909
0.4348858,0.30261946,0.3570181,5.532056e-05,0.14374685,-0.19261967,-0.1240972,0.022144482,0.049426153,0.057391852,0.030414224,-0.069642186,-0.008832008,0.024508491,-0.07777378,2.4844415,0.39277622,0.14503482,-0.039297186
0.41651827,0.5916931,0.42332348,0.03704104,0.14504793,-0.07677601,0.07228866,0.12196392,8.523464e-06,-0.09559907,-0.0877948,0.43504784,-0.14959848,0.0366271,-0.117556885,2.4801507,0.43307883,0.104917705,0.14662975
0.42813993,0.3938348,0.7405907,-0.009328298,0.016686097,0.073534526,-0.03351157,0.025464162,-0.012175694,0.12834406,-0.043107912,0.20297009,-0.07385677,0.057361543,-0.044378437,2.538937,0.30585492,0.13965228,0.014641002
0.27555007,0.49371132,0.25724572,-0.18731894,-0.005294934,-0.08049601,-0.0027292669,0.13924123,0.042627975,-0.13149494,0.018196851,0.10239577,0.057255477,-0.09586035,0.13027972,2.4620025,0.30750176,-0.103344604,-0.07952931
0.20943467,0.42584395,0.4826547,0.05989723,-0.018169984,0.087622605,0.14067098,-0.05490476,0.059512645,-0.027666666,-0.017318368,-0.18059614,0.056212842,-0.00793162,-0.11685364,2.5640478,0.33976263,0.07959901,-0.08930664
0.44926733,0.17191091,0.2953242,-0.13063444,0.058436915,-0.17066321,-0.10655659,-0.111608356,-0.12441443,-0.05221825,0.09824793,0.19425258,0.14021361,0.1336874,-0.025460318,2.5751982,0.14349854,-0.07290845,0.110884845
0.10334913,0.3684283,0.04147643,0.038151674,0.11941409,-0.045657784,-0.08419358,0.1413294,-0.103704594,-0.1068407,0.06230235,-0.15815991,-0.07290874,0.059326842,-0.12607089,2.5775442,0.573388,-0.11872727,0.10019797
0.55673844,0.19251695,0.29512754,-0.08071563,0.082302466,0.12375867,-0.04273589,0.20130588,0.08591996,-0.029751636,0.10587841,0.01914902,0.12841326,0.06005101,-0.075900026,2.5780478,0.10229295,0.038370043,0.09920825
0.030491836,0.82940745,0.25169155,-0.02924107,0.01974608,0.3471325,0.058868468,0.19369619,0.1254293,0.11697927,0.119764924,0.04308185,0.026148796,-0.09802602,-0.14576516,2.6014106,0.6011659,0.080358684,0.0413211
0.645388,0.29667348,0.68797886,0.0137978345,0.028345555,0.24997617,0.019207835,-0.0023728907,0.09041214,-0.13068539,0.07418163,0.24046896,0.009474203,0.075886086,-0.079775214,2.5468078,-0.049825236,0.025717542,-0.040176526
-0.19141364,0.6845656,0.2755546,0.22161539,-0.030741498,0.028644517,-0.12351918,0.15741816,-0.05723153,-0.12963551,-0.051607616,0.02885028,-0.065576814,0.06441483,0.13894358,2.4144964,0.5431214,0.059819385,-0.11688942
0.6422396,0.07477811,0.62937915,-0.122938804,-0.06997036,0.19038779,0.06029561,-0.07572813,-0.022230238,-0.09690079,-0.11989788,-0.059548542,0.117653966,0.106303126,-0.043301977,2.3405035,-0.22526562,-0.12617038,-0.05271689
-0.27668616,0.54915524,0.1434387,-0.25683615,0.12974715,-0.0007843673,-0.004097104,0.07901889,-0.01151523,-0.059761032,0.1067135,-0.3048593,-0.029379182,-0.05265023,0.07476126,2.4200792,0.70073515,-0.11982698,-0.11528276
0.65568846,-0.27682495,0.56098574,0.06502918,0.057553753,0.0025939047,0.07911898,-0.099077515,0.06251395,-0.06739798,-0.038236447,0.05241648,-0.0079845935,0.01463148,0.1042099,2.314363,-0.13152921,-0.048224263,0.025679737
-0.20846245,0.49571472,-0.24135907,0.08784967,0.020401582,0.05015532,0.11377537,0.09679769,0.13578114,-0.04145465,-0.062231116,-0.0051487014,-0.09740126,-0.14548083,-0.104644746,2.2032628,0.7704847,0.002480656,0.031234697
0.63889915,-0.17949483,0.63861114,0.046431042,0.0057433397,0.1197872,-0.00034156442,-0.18011993,-0.124854065,0.014392927,-0.11004373,0.110527426,-0.12160739,-0.0006458461,0.0076814294,2.0799866,-0.24496758,-0.12562971,-0.01312688
-0.14166024,0.34372374,-0.22385594,-0.024951898,0.10207659,-0.29049718,-0.13649055,-0.14590195,-0.08169217,-0.14760253,-0.014415979,-0.23829392,-0.09495163,-0.049174227,0.07306193,1.9993168,0.67105216,0.056182906,-0.09103273
0.7770784,-0.20638303,0.24644056,0.012358084,-0.11730234,-0.12053119,-0.11950181,-0.036826767,-0.1451604,-0.09945637,-0.049356155,0.27930874,0.021051377,-0.13642077,0.06739135,2.1046042,-0.21545759,0.023092404,-0.023372322
-0.35322428,0.85034055,-0.12202793,-0.029066972,0.14627823,-0.010904707,-0.14121798,-0.13934909,0.13600883,0.002821952,-0.13491248,-0.15764019,-0.10032816,0.02277261,0.125139,2.1845849,0.7276428,0.026112527,0.13789853
0.814303,-0.3711828,0.95006746,-0.23332968,-0.14768043,0.0019799918,-0.14537676,0.15316051,0.04510905,-0.06570011,-0.012419909,0.1414826,-0.018892795,0.12398037,0.05160536,2.168842,-0.40236744,0.041044027,-0.10467774
-0.38781303,0.89732206,-0.3885444,0.11882016,-0.14873728,0.11049869,0.036596,0.13789861,0.088667676,-0.08542952,-0.081518024,-0.101984665,-0.14195676,-0.032913566,-0.06769317,2.2698417,0.8597503,-0.009814844,-0.06035305
0.75018203,-0.32503784,0.96796477,0.024329036,0.14667723,0.13286094,-0.056234106,0.06509344,0.08922432,0.10455501,-0.01771821,-0.010524556,0.10352412,0.12690258,0.14130944,2.2262533,-0.2530988,0.14314398,-0.08026126
-0.22762601,0.7156716,-0.31902242,-0.123568036,0.08227807,-0.046222568,-0.14116117,0.124971464,0.089442074,0.09546912,0.12832776,0.38899887,-0.06471584,-0.09138172,-0.1036063,2.0884418,0.67334956,0.00036899745,0.0042001605
0.5353439,-0.20340988,0.56610346,0.033249237,0.04631287,0.040426873,0.08631644,0.029441781,-0.0068737715,0.057819575,0.12992737,-0.0181349,0.12805918,-0.13636291,0.027475715,2.0657196,-0.30422908,0.042433232,-0.0011892021
-0.42389822,0.5756918,-0.0668551,0.0391611,-0.08391699,0.041030444,0.01611808,-0.042879164,0.037007257,0.04940237,-0.10977706,0.011411697,-0.08559652,0.048893332,0.08724776,2.1139038,0.6545459,-0.057602644,0.004496634
0.7676587,-0.5433557,0.5524763,-0.08574858,-0.04773642,-0.07469928,0.099854946,0.019151159,0.1135785,0.0771237,0.053923264,-0.2857409,0.0096732825,-0.02473317,0.08537048,1.9660996,-0.28543776,0.014139473,-0.081359595
-0.25047833,0.759568,-0.54873854,0.13515124,-0.12014566,-0.072866514,-0.07263685,0.12504561,-0.05763735,0.06629875,-0.11872822,0.0835406,-0.013244376,-0.028630726,0.07201962,1.9165932,0.85868835,0.09061478,-0.025318407
0.7328084,0.021155015,0.6660529,-0.18333444,-0.11416571,0.19457631,-0.05388771,0.020773195,0.027365878,0.09342195,0.1329861,-0.16028091,0.11938724,-0.1446996,-0.06316261,1.8379363,-0.12851268,-0.06344816,-0.14034748
0.01099062,0.8987298,-0.040910125,0.11882484,0.041578323,0.025530912,0.06077142,-0.27749687,0.114858955,-0.029717214,-0.12983435,-0.15931706,-0.008481875,0.084241584,-0.1468165,1.8208976,0.857225,0.10213837,-0.034017563
0.81018203,-0.14046565,0.9462582,-0.006497681,0.026689261,-0.33892307,-0.021633893,0.12234326,0.019549444,-0.041114084,-0.055726096,0.03389673,-0.10946916,0.033194184,0.06559436,1.804729,0.108295426,0.050786257,0.05009541
0.032401443,0.8106433,-0.13017437,-0.07504551,-0.063952595,0.027006015,-0.12961182,-0.07721804,0.09003261,-0.085240446,-0.10620007,0.17186494,-0.11035842,-0.022044688,0.059264794,1.791865,0.7562232,0.028142616,-0.0640408
0.673187,-0.17278269,0.95612574,0.03672558,0.121275276,-0.17712054,0.093154654,-0.037725776,0.085495025,-0.11266528,0.0441031,-0.1419118,0.14687428,-0.12443419,-0.11112562,1.6968598,0.06426221,0.06401226,0.06682949
0.19674838,0.75979125,-0.22746335,0.06712361,-0.13758665,-0.009737372,0.0067195296,-0.22324951,-0.13620144,0.060436055,-0.010160983,0.0631172,-0.12233488,0.07631509,0.10030347,1.7748617,0.68367666,0.05920516,-0.14616425
0.7183218,-0.11462937,0.81739736,-0.081970535,-0.13956659,-0.33117354,0.1499382,0.17103039,-0.053244106,0.09792723,-0.100473106,-0.20904109,-0.027206145,0.14666194,0.13342604,1.8814703,0.34462473,0.12681362,0.012367487
0.3899771,0.9522482,-0.23679698,-0.068553716,0.14361462,0.29046178,0.057954863,0.067196876,-0.045014963,-0.012251854,-0.104921386,0.103988245,-0.12366138,-0.029836573,-0.09873757,2.0206347,0.6044987,0.009639561,-0.0249587
0.5339308,0.54162854,0.8574584,-0.14378843,-0.030782841,0.15586013,-0.08818799,-0.16055399,0.0605883,0.08997235,-0.007445276,0.22722636,-0.07779125,0.11565775,-0.11919192,2.021521,0.38559625,-0.10411231,-0.07539935
0.40985206,0.30630675,0.50425625,0.105307996,-0.021123052,-0.057748795,0.049644426,0.21824333,-0.03756892,0.032592222,-0.030334376,-0.21323758,0.049602136,0.05117759,-0.052561857,2.1647515,0.52167445,0.13672766,0.12854925
0.6706662,0.6438299,0.25773937,0.0813869,0.021575764,0.0957391,-0.1489795,0.14693786,-0.13589813,0.02761066,-0.08471126,0.15028712,0.019034237,-0.0035520643,-0.12344167,2.0741794,0.32936972,0.03250186,0.09251994
0.32794842,0.70763695,0.63568556,-0.07393601,-0.03287766,0.2889673,0.047057405,-0.15343305,-0.07018152,-0.05235921,-0.034930803,0.17735699,0.14333165,0.1418294,-0.10657309,2.2054167,0.6044883,-0.046121158,0.008000433
0.5164042,0.23938048,0.8320211,-0.10082022,-0.079178296,-0.19818118,-0.1099678,0.023141094,-0.12361043,0.14836165,0.13566166,-0.18627536,0.079101786,0.13395014,-0.11711928,2.3151796,0.23353177,-0.12745379,0.123497516
0.23997211,0.62663865,0.33138892,-0.0139014125,0.104683965,-0.049209192,-0.030163176,0.25750676,0.0005673021,0.038070813,0.05090207,-0.19351418,0.12201369,-0.029751763,-0.054934844,2.1806529,0.61720407,-0.08138752,0.019222707
0.71537954,0.51870596,0.7635209,0.10243796,-0.055615015,0.34179363,0.036852717,-0.12807897,-0.11685477,-0.10183563,-0.077297404,0.12203695,0.014003217,0.08024804,-0.11424154,2.2241843,0.29422325,-0.14003417,0.006777793
0.2093586,0.59447646,0.5977937,0.009243533,-0.079617284,-0.15519035,-0.063860714,0.21224271,0.13950092,-0.14604919,-0.062275372,-0.23243208,-0.056001417,0.07958354,0.008029252,2.2341864,0.6539459,0.0020751655,-0.027297147
0.6541933,0.43589854,0.62040174,-0.17530891,0.12795374,0.33850926,0.08887893,0.0405714,0.056028232,-0.028611124,0.092887685,-0.22701165,0.034616053,-0.034273766,-0.12919757,2.321211,0.26441872,0.02607964,-0.014737904
0.41252118,0.63731074,0.5180471,0.004690677,0.084416255,0.0968888,0.01731588,-0.03248418,-0.14393793,-0.028432153,-0.12994789,0.2669323,-0.07730034,-0.11652173,0.10000306,2.4645567,0.704312,0.13551235,0.05614613
0.75701416,0.5034776,0.74810743,-0.11476003,-0.04186832,-0.028593339,0.07856549,-0.16679366,-0.11885307,-0.13227579,-0.023650885,0.3249253,0.05773428,0.055011764,0.040330857,2.4605532,0.45897692,-0.0874768,0.11682129
0.470735,0.6751728,0.6341921,-0.08712928,0.07327095,-0.018903628,0.017946929,0.13491271,0.1414707,0.062579945,0.028684795,-0.22409478,-0.06951828,0.071013585,0.11150026,2.4854865,0.8256931,0.010407627,-0.046302438
0.86543363,0.7418009,0.62794006,-0.11211702,0.11004549,0.25096637,-0.13423929,-0.032244354,-0.1299687,-0.13473532,0.123527646,0.09374148,0.040652186,0.01806143,0.028499156,2.6081011,0.43218935,-0.045747884,-0.07119143
0.512977,0.9019068,0.7978025,0.26986924,0.06771237,-0.058101512,-0.037812248,0.04090029,0.03222418,0.0061201453,-0.047051974,0.09463749,0.047315583,0.10250187,0.017511413,2.5137548,0.793079,-0.005222738,-0.0800182
0.82025003,0.4811411,0.9007559,0.08523639,-0.12419873,0.073236674,0.14199775,-0.044248343,0.11912641,0.097626165,-0.14274365,-0.034431458,0.10425642,0.06462854,-0.12900996,2.3730075,0.38446015,-0.050044157,0.0865604
0.524872,0.7964534,0.57830536,0.0020371675,0.074261874,-0.040964082,-0.031504713,0.12702894,-1.9878149e-05,-0.01548849,-0.07545244,-0.11549026,0.051015273,0.111385375,0.13289732,2.248888,0.9339937,-0.080732994,-0.11257421
0.9684335,0.6408448,0.6687063,0.0037536398,0.11358556,0.1189014,-0.10073845,0.19184108,0.03273572,0.077998504,0.10670355,0.07673209,-0.11821395,-0.014836535,0.009329826,2.2882054,0.6049346,0.034606412,0.01479435
0.47954485,1.2196074,0.67168957,0.13977203,-0.0053876787,0.114412144,-0.08752099,0.12382485,-0.12383429,0.02766335,0.007907748,0.035311922,-0.0055032372,-0.11807692,-0.07088423,2.4184906,1.0624,0.07204737,-0.06251035
1.1515225,0.5185871,1.1956127,0.047318265,-0.08259514,0.08969637,0.08076392,-0.15261549,0.025405854,0.014186636,0.11543265,-0.0567479,-0.07809926,0.016183674,0.02051735,2.4558332,0.40319312,-0.09010863,-0.024243921
0.42080903,0.8641516,0.64454466,0.1997686,0.018263727,-0.063407645,-0.06547285,0.027961254,0.11808747,-0.022126004,-0.12351305,-0.11170547,-0.13734624,-0.09080045,0.11386478,2.6001709,1.2744838,-0.03015472,-0.034213938
