A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q
1.4945438,0.25798726,1.1924905,0.06368828,0.9265271,-0.009423971,0.14439815,0.14616618,-0.00021585822,-0.03242056,0.769405,-0.007964164,0.120623186,0.88604915,-0.10797498,0.39857203,0.00847137
1.3933926,0.69680244,1.1730752,0.25640422,0.7417325,0.08412458,-0.13988505,0.12208432,0.019196913,-0.10924888,0.26978296,0.03815438,0.37280458,0.8073067,-0.13071983,0.114283875,-0.05991222
1.199536,0.4255309,1.2988819,0.22181629,0.46333933,0.14731365,0.102093786,-0.027187534,0.004501447,0.04777269,0.7398716,0.061000943,0.4702174,0.46261927,-0.12966335,0.26617312,-0.14746185
0.97534645,0.6992823,1.1200672,0.21427153,0.97961944,0.09700276,0.12784785,-0.10693317,-0.0511098,-0.03887578,0.74654424,0.073522985,0.414184,0.87943596,-0.12734409,0.028936625,0.079132244
1.3458893,0.4362456,0.9521658,0.15730488,0.79949164,-0.13360392,-0.02087301,-0.033879682,-0.065263316,-0.13456395,0.7395737,0.006312385,0.5676997,0.88693094,0.061235085,0.20560734,-0.13760142
1.3230369,0.12116942,1.2175448,0.2616504,0.909119,-0.005137682,-0.07886512,-0.11874083,-0.11842,0.000670135,0.84447765,-0.055855,0.34013122,0.892275,0.106681466,0.403978,-0.012072161
1.3127371,0.72996694,1.284667,-0.023347648,0.9746774,0.13689655,-0.023300633,-0.09777562,-0.033652604,-0.120339334,0.46365377,-0.04295098,0.42501652,0.70805407,-0.105291635,0.47968164,-0.1295838
1.3130866,0.76501274,1.2271699,0.30954242,0.6506819,-0.14239436,-0.12250951,-0.027115546,0.10443747,-0.10615374,0.73717916,-0.11750595,0.12792958,0.5177559,-0.017572686,0.050593078,0.053400338
1.1166687,0.252301,1.1631775,0.39922434,0.72982734,-0.03996878,-0.12071293,0.07213515,0.04070404,0.09603673,0.43175855,0.06767787,0.62082314,0.8392512,0.12768921,0.45892152,0.09746912
1.3141215,0.51237655,1.1735057,0.34001717,0.6151873,0.078055024,-0.06198916,0.105683774,0.03843175,0.035979167,0.78234434,0.14568892,0.49354604,0.7614276,-0.03020525,0.34356093,-0.036551178
1.2145548,0.708786,1.0419098,0.29276913,0.8773973,0.012316689,-0.03884411,-0.08406886,-0.14896952,0.058381245,0.84010744,0.14364347,0.7183508,1.0045894,-0.037323974,0.10051805,-0.095028475
1.3056976,0.43890503,1.0668081,0.21618748,0.7876988,0.07951753,0.08051385,0.073466405,0.04266572,-0.07535491,0.95445085,-0.008836955,0.45067394,0.7540752,0.13782445,0.38875633,0.094424576
1.2908152,0.7662736,1.2406933,0.31944406,1.0254521,0.13321131,0.11977917,0.053264335,-0.14031349,0.07562618,0.8170788,-0.052388303,0.37469357,1.0571296,-0.048326254,0.20761664,-0.07454354
1.3213205,0.69903636,1.1347579,0.406373,0.80875087,-0.14436561,0.05451715,0.010103866,0.090504035,0.044871286,0.69889337,0.14727572,0.5722982,0.7568719,0.012126654,0.49284294,-0.008684427
1.3954084,0.70177776,1.0196881,0.23047285,0.82379067,0.027871892,-0.07886104,0.14281505,0.11596334,-0.13340774,0.74128354,-0.13680446,0.55764157,0.9789139,-0.06228876,0.32866842,-0.060255185
1.2965572,0.73993206,1.0689675,0.39156002,0.86229354,0.061884165,-0.078675434,0.10380006,0.07558505,-0.14296298,0.65582,0.09372622,0.4330461,0.9667321,-0.03384655,0.42265123,-0.13721061
1.4786568,0.8320211,1.0656724,0.27305084,0.70033765,0.014598131,0.06554684,0.12387684,0.039027944,-0.033362605,0.7938113,0.12605077,0.4963988,0.82550734,0.018694177,0.17915927,0.010122955
1.1885756,0.4881459,1.1843133,0.12844163,0.7908363,-0.048338257,0.0859648,-0.13446659,0.091454014,-0.08461585,0.7914258,0.06943606,0.45054018,1.0008494,-0.10757257,0.1360937,0.063206255
1.2269709,0.1646893,0.98525083,0.35934857,0.81307197,0.10593662,-0.118848756,0.06348419,-0.018500373,-0.06723422,0.8143773,-0.13539155,0.21300237,0.9021614,-0.14993504,0.32223183,0.060063377
1.4574283,0.6115241,1.0927432,0.14271887,0.7654566,-0.10677382,0.1276243,-0.018217817,-0.13462055,0.11316556,0.60776186,0.041255027,0.6995068,0.81433296,-0.019904375,0.13248287,-0.055504866
1.155543,0.1502653,1.1462138,0.29532418,0.92214215,0.0925781,-0.052796982,0.0009980351,0.09170446,-0.14517218,0.8817653,0.04279886,0.51029587,0.7357292,0.11765736,0.46083206,0.03217584
1.2742445,0.647029,0.97747844,0.40633732,0.8061616,0.10741958,0.02355522,0.13531837,-0.048759006,-0.035768583,0.7602342,0.09988186,0.45547932,0.9417642,0.06448397,0.30991748,0.13498157
1.2396649,0.6364021,1.0440099,0.288669,0.97717804,0.07490057,0.038872138,0.1325306,-0.11303012,-0.0050260127,0.54917854,-0.030607723,0.56422365,0.7260586,0.010266095,0.19737458,0.04969585
1.3550887,0.45328292,1.1685842,0.13316369,0.64232993,-0.12785746,0.04318191,0.004900396,0.054087505,0.10601941,0.88118637,0.10380545,0.5964799,0.54983693,0.0024780333,0.45674163,0.08007714
0.978668,0.5766775,1.0886801,0.27038273,0.9789548,0.13216189,0.12031183,-0.022519767,0.02016157,-0.14928421,0.8203658,-0.09269531,0.30152044,1.0342442,-0.13231881,0.31682634,-0.068823285
1.2989826,0.76794267,1.1044127,0.2377006,0.99890316,-0.13561475,-0.016186744,-0.14157799,0.015554577,0.122382164,0.4753773,0.12998977,0.59540105,1.0448141,0.050804257,0.15082939,-0.071280956
1.4524394,0.07534937,1.0364003,0.24843079,0.779686,-0.02088961,-0.06352841,0.1364393,0.121061146,-0.040447496,0.6408687,-0.09117918,0.57405865,0.7271354,-0.0064560175,0.033053048,0.115930706
1.2723519,0.16765012,1.1362852,0.1954398,0.92484224,-0.05981341,0.047984853,0.096119,-0.092437744,0.12603205,0.65104735,0.0064747334,0.63427633,0.76477706,-0.049374998,0.47891802,0.06637488
1.4216547,0.71581745,1.0604385,0.42083198,0.67559475,0.1374842,-0.0016359538,-0.023189902,0.057205513,-0.098387346,0.7229806,-0.07536893,0.299465,0.8566185,-0.10725595,0.28169993,-0.024905622
1.108666,0.7579327,1.1209787,0.38293135,0.9138252,0.05048129,0.14859113,-0.07905328,-0.070346534,-0.119459696,0.6259352,0.12893972,0.64849705,0.84178376,-0.1471068,0.30550045,0.0021269023
1.4418131,0.66565806,0.9565629,0.47778398,0.7129373,-0.0333841,0.025961265,-0.061588548,-0.06720207,-0.013345301,0.76229024,-0.020109206,0.7520938,0.6182622,0.12589514,0.38437977,0.0769756
1.0423589,0.4625044,1.2008723,0.16528109,0.8012837,-0.09944151,-0.0698058,0.042093083,0.13383138,0.07902394,0.7424218,0.0250656,0.5575111,0.9814715,-0.10156446,0.21402523,0.10016209
1.4231869,0.43777847,1.0542613,0.2701016,0.9525957,0.0594389,-0.019902825,-0.1328278,-0.10647333,-0.14155447,0.8901084,-0.037401386,0.34549838,0.9480099,0.10665256,0.25036654,-0.019744575
1.41183,0.6239358,1.1069561,0.41297296,0.9803452,-0.067433685,-0.035389908,0.0849192,0.044814542,-0.052161686,0.73332155,0.0426773,0.49497387,0.9556842,0.04693693,0.34846464,-0.04305344
1.5187948,0.6762626,1.049784,0.25283194,0.9479767,-0.10458137,0.12739515,0.029409498,0.14974111,-0.11562489,0.6269172,0.13362041,0.7049207,0.95027435,0.109807044,0.23524113,-0.057281904
1.4756299,0.35083967,1.3285913,0.40147159,0.90249026,-0.026169457,-0.050194554,0.105770886,-0.080984585,-0.055755474,0.9465258,-0.087764785,0.6064169,1.0252341,-0.14956713,0.289222,0.13501278
1.4989916,0.49838358,1.1010847,0.14849967,1.0021608,0.13200861,0.03352356,-0.08081101,0.14122838,-0.14857037,0.7497965,-0.06442205,0.512606,1.0063126,0.04456331,0.37157926,0.017363459
1.3742278,0.6724489,1.1029211,0.50465477,0.8071859,0.03111346,0.083284184,0.00094896555,0.045454815,0.1042614,0.5691688,-0.04662711,0.34742242,0.8359579,0.10783538,0.22748825,0.04198955
1.2229155,0.6058161,1.2271938,0.39167225,0.88990355,0.12218779,0.0936479,0.07553521,0.13846189,-0.060915455,0.71473634,0.05776912,0.5907928,0.6377839,0.11164868,0.33641106,0.12007126
1.2529733,0.65109324,1.0273736,0.375897,0.84992814,0.13381329,0.1250909,-0.04282263,0.136967,0.03020738,0.68709207,-0.098963305,0.4822478,0.93045485,0.059175983,0.36442035,-0.09476667
1.3126243,0.6483653,1.2677124,0.045273602,0.82468176,0.12274337,-0.13701032,0.034838244,-0.017284498,-0.13217415,0.69084376,-0.14575502,0.52543974,1.0291487,-0.006942004,0.5103158,-0.14452443
1.436809,0.73359436,1.1867404,0.48595417,0.83364743,0.04889871,-0.04513464,-0.1454814,-0.028869867,-0.037326388,0.86632085,-0.040976666,0.27575588,0.93913686,0.08911806,0.01929336,-0.01122579
1.4034282,0.19860223,1.2276897,0.06510551,0.9300053,0.042718038,-0.09059541,-0.09066631,-0.14861906,-0.14349696,0.45418316,-0.09531771,0.7362784,0.9317369,0.038463026,0.065831035,-0.043042287
1.4972311,0.3284079,1.3284804,0.3033127,0.70782834,-0.06376028,0.12765115,0.014180407,0.07290475,-0.059149772,0.8884889,0.120226204,0.25454116,0.5894508,-0.055503666,0.4504047,0.09546627
1.0292847,0.6808217,1.1746858,0.2626816,1.0290773,0.09311648,-0.12330739,0.088434294,0.0046373457,-0.10899754,0.4382469,0.061650172,0.676404,1.1214674,-0.06884044,0.16343358,-0.11032337
1.3867639,0.49537155,0.99069774,0.301548,0.66171384,0.11358389,0.10818815,0.009058878,-0.053308174,-0.111506715,0.734551,-0.106981,0.47848707,0.54703593,0.046509847,0.19114605,-0.010590464
1.1724367,0.4886152,1.2806897,0.19729944,0.7415013,-0.060112044,0.05079949,0.06495176,-0.12432034,0.114078134,0.7926799,0.034947813,0.50227606,0.7334109,0.07179996,0.29465997,-0.087009095
1.3358616,0.47994047,1.0042973,0.27181074,0.7929265,0.083363965,0.100073725,-0.0009944886,0.0235136,0.059457213,0.70547193,0.048603788,0.47301617,0.949507,0.13987589,0.36118907,0.0041057616
1.2294333,0.5849541,1.0456777,0.23283401,0.79142535,-0.01436539,-0.038286142,0.09681885,0.041983366,-0.10732549,0.82176006,0.025267497,0.4473973,0.92078465,-0.14892839,0.11701403,-0.09882769
1.1707599,0.28806317,1.0586106,0.36136794,0.987348,0.089854315,-0.11370244,0.13897058,0.009630814,0.061822325,0.53171504,-0.010685921,0.49007285,0.9219397,-0.016384557,0.1030733,0.11512846
1.33767,0.57919,1.0350184,0.312724,0.5946891,-0.059255958,-0.0360061,-0.07424006,0.12216678,-0.10781394,0.5595664,-0.013283268,0.5412637,0.74576384,0.01829508,0.15987772,0.07682523
1.0377614,0.2939272,1.085227,0.18232277,0.8398662,0.13371125,0.08986989,0.06617133,0.056404665,-0.11117244,0.81888366,-0.030447975,0.5021104,0.86885065,0.062116817,0.2555683,-0.1410324
1.2420802,0.738035,0.98967373,0.32668245,0.9399241,0.10319364,-0.12030348,-0.017409042,0.047990337,-0.10722272,0.8560358,-0.060271047,0.3936327,1.056493,0.09484656,0.21091507,-0.12570184
1.2987741,0.69273365,0.9973298,0.24257739,0.92120314,0.12733227,-0.08177128,0.10650492,-0.13260287,-0.009976655,0.5383572,-0.043764494,0.52945113,0.8136793,0.020636797,0.15038556,-0.03425274
1.3500912,0.3771091,1.286194,0.19280636,0.6149131,0.061545685,-0.116821796,-0.10669617,0.020683572,0.12465903,0.8521545,-0.063095465,0.5282252,0.6339034,-0.02477634,0.38134658,0.06716831
0.9930031,0.75934005,1.1107746,0.4627006,0.7770585,0.099225864,0.0689722,0.12743506,0.050365016,0.035768047,0.7171009,0.015577078,0.46740133,0.84014356,0.008898318,0.0010309964,0.10056049
1.200163,0.20121305,1.101271,0.243106,0.8034847,0.14853546,0.08358447,-0.023048699,0.13526097,-0.08960238,0.7314616,-0.14000753,0.5594234,0.90652955,0.06444241,0.18717074,-0.09647667
1.222099,0.4841652,1.0578064,0.27828735,0.81203735,-0.05794117,0.051770523,0.10763204,-0.026571505,0.006720349,0.84379923,0.14915153,0.6108586,1.0349158,0.12221256,0.38699225,-0.047965303
1.4959476,0.5971313,1.1440945,0.1251482,0.8143563,0.006076038,-0.12746069,-0.10873957,-0.018415317,-0.097355984,0.8835162,0.0873629,0.5461219,0.86681825,-0.10654403,0.037350208,-0.053903818
1.3849114,0.310192,1.0885543,0.17358947,0.89377594,-0.02962105,0.08886677,0.026739031,-0.052621007,0.07493903,0.589753,0.097543076,0.3927186,0.78634,-0.08918381,0.17262983,0.14947629
1.4348953,0.24755989,1.1039329,0.34607083,0.728793,-0.065964125,-0.019948423,0.14560607,-0.02075763,-0.02127719,0.6022589,0.08952682,0.45288914,0.6940938,0.046784267,0.14217079,-0.0142272115
1.1708463,0.31528956,1.2943275,0.1016706,0.7573739,-0.1426095,-0.01200515,0.02895318,0.04725051,-0.018241331,0.6778566,0.02134049,0.6213771,0.68303984,-0.016259208,0.14838792,0.055045947
1.343668,0.0012352467,1.0715762,0.12308547,0.9189629,-0.0152345,-0.024450958,0.041869685,0.0061359704,-0.14191249,0.80891,0.08515781,0.411629,0.73807186,-0.054977097,0.20766059,0.060679257
1.2892841,0.42272133,1.1049172,0.38831475,0.75291497,-0.06474057,0.006285146,0.024186537,-0.10364324,-0.09459168,0.6873288,0.0075580925,0.32291985,0.8823024,0.0181102,0.07984526,-0.04707449
1.1881516,0.097620815,1.2723238,0.32924315,0.84486365,0.1323671,0.11293283,0.0247249,0.04143946,0.06768732,0.5944951,-0.053352714,0.63228893,0.68791616,0.103868395,0.17291184,0.042381763
1.3731401,0.6481202,0.9971946,0.27538377,0.72798836,-0.020981848,0.03947735,0.0054396093,-0.03914012,-0.100966915,0.8235167,0.014000922,0.5816007,0.93862,-0.12214897,0.185623,0.057856113
1.3396964,0.3069417,1.2657374,0.21552536,0.9288471,-0.07112554,-0.13898966,-0.12944171,0.06310357,0.035361454,0.82749677,-0.10493845,0.56929106,0.7512441,0.030068532,0.32652056,0.14392641
1.1756594,0.5046396,1.0661111,0.23650911,0.8908946,0.09685035,-0.0016537905,0.1088126,-0.09131107,0.06387392,0.78137285,-0.055947058,0.45148337,1.0054516,0.044071347,0.22644016,0.027645797
1.3701522,0.6542518,1.0753106,0.17867589,0.7446189,0.0336926,0.07675499,-0.05963184,0.06262888,-0.07438597,0.7947376,0.04161863,0.6032433,0.9159447,-0.14637828,0.41856208,0.012409151
1.2702544,0.6689192,1.1632073,0.16197695,1.0305884,-0.11368826,0.02782321,-0.12805057,-0.061690718,0.12531802,0.72028595,-0.013919622,0.4572668,1.0553497,0.08024226,0.2028856,-0.13268383
1.3394876,0.35849887,1.189661,0.44569308,0.92341524,0.121617526,-0.057000466,0.004273936,-0.042555913,-0.09730685,0.5382849,0.09993008,0.3407083,0.9040431,0.06531787,0.14117047,-0.027529746
1.3804185,0.40226373,1.1215032,0.3769388,0.7147727,0.010137424,0.06307015,0.14548263,-0.13312149,0.05994259,0.5200435,0.14452672,0.68384826,0.63388336,0.005416885,0.19020723,-0.13338687
1.1017087,0.39421836,1.177712,0.3407516,0.8580295,0.10199842,-0.004831001,-0.057011537,0.020227104,-0.059503756,0.7120051,-0.075845756,0.63455707,0.5474349,-0.045077585,0.3828867,0.058023214
1.2357609,0.7070744,1.0082995,0.16801316,0.7234738,0.11455852,-0.037424132,0.06094569,0.009201616,-0.06691441,0.81619596,0.13451567,0.54009145,1.0003581,0.11065751,0.2703712,0.13438144
1.2269056,0.52157503,1.061674,0.18560949,0.97154105,-0.14173505,-0.13012663,0.13607365,-0.023108914,0.1113866,0.8035369,-0.07829806,0.27842492,1.0298927,-0.12573165,-0.017208092,-0.09708267
1.4108524,0.4378004,0.9812476,0.46445537,0.86575776,-0.049239278,-0.015248954,0.13160038,0.14054725,0.09134182,0.48560357,0.045535207,0.41974884,0.9729493,-0.00027617812,0.2984257,-0.093811266
1.3382065,0.5143218,1.3052734,0.32573333,0.68473476,-0.012286678,-0.12249418,0.014275014,0.008295089,-0.14526697,0.6390456,0.048461348,0.79212797,0.6506575,0.007743001,0.3065835,-0.032281086
1.1234959,0.46717072,1.0435889,0.41644907,0.8415987,0.03704998,0.11229837,-0.112665445,-0.120902814,0.04660979,0.9320736,-0.0103075355,0.43109787,0.66783065,0.07087532,0.20154569,-0.07898741
1.114849,0.5620118,0.9718776,0.23174979,1.0567262,-0.06994262,-0.11244874,-0.09334673,-0.054015294,-0.13390289,0.7045318,0.104893744,0.62642443,0.92126137,0.022588417,0.4108982,0.07590255
1.3927615,0.517712,1.1243259,0.35615396,0.91979176,0.12841645,-0.06458345,-0.025555156,-0.052602343,0.008673608,0.8511987,-0.0863117,0.33187333,0.7892075,0.11370531,0.3019473,0.12402484
1.1717613,0.6656898,1.2138336,0.100990005,0.774209,-0.038030542,0.08592819,0.13571498,-0.01812546,-0.07724269,0.6299336,0.063020125,0.71012723,0.8748671,0.09639363,0.12271722,-0.1171554
1.1466341,0.23196384,1.1507108,0.25824153,0.7394574,0.008447811,0.015670195,-0.09260236,0.09976147,0.08204043,0.906719,-0.1412091,0.33159694,0.6418111,-0.093294546,0.246108,-0.12607157
1.0830368,0.58866084,1.1815342,0.20678136,0.9002447,0.07840808,0.025930882,-0.031135783,0.0628531,0.08629784,0.5035012,-0.12930325,0.5949932,0.89518,-0.11099039,0.37295014,0.055860743
1.4192338,0.55177134,1.0042073,0.35587257,0.8450093,-0.044688337,-0.015288144,0.016882867,0.07895127,0.06404935,0.8828844,-0.08749109,0.4404623,0.8234701,0.029692203,0.30420858,-0.12563507
1.3257918,0.3834268,1.297617,0.1768662,1.0570747,0.052958697,0.11842573,-0.121074274,0.1301037,0.11093426,0.657693,-0.011636168,0.5903292,1.0456946,-0.13193646,0.2917217,0.10609141
1.4149193,0.5367185,1.1698197,0.35041517,0.90881944,0.07503514,-0.14316046,0.06567325,-0.08254892,0.025011405,0.62936705,-0.009732485,0.5467435,0.84172535,-0.035765074,0.40668476,0.03516142
1.4657058,0.732282,1.0816286,0.11367332,0.8095539,-0.10156088,-0.008648038,-0.14034162,-0.054040328,0.011437058,0.8624344,0.11193451,0.55043787,0.736936,0.11465728,0.14819284,0.07968244
1.1194726,0.101709925,1.1751413,0.2022064,0.96081614,-0.0069480687,-0.00040341914,0.14323351,0.03527613,-0.039847992,0.6330378,0.12973183,0.40821517,0.8700069,-0.020157903,0.08730447,-0.13454899
1.4712759,0.28949636,0.9206229,0.25124753,0.9178839,0.1295633,0.06754482,-0.12122883,-0.026955575,0.1312699,0.7830504,-0.009485811,0.5303506,0.7741209,-0.03420786,0.2418042,-0.06476781
1.3899896,0.4980749,1.1622535,0.22730054,0.9091818,-0.10561066,0.13680291,0.04264158,-0.101573884,0.07170813,0.7414069,0.026404634,0.40687737,0.76924694,-0.03903319,0.1853227,-0.12867942
1.2645764,0.37375158,1.0876292,0.2959265,0.930154,0.03638062,0.12579179,0.038043573,0.014698207,0.13301522,0.49583113,-0.0018774569,0.45538062,0.802464,0.14207831,0.4385589,-0.11138356
1.3372167,0.8304348,1.2265624,0.25840962,0.63902414,-0.11690073,0.030283928,0.036634088,0.06553447,-0.07416351,0.72769666,-0.064356476,0.5532519,0.69143903,0.079992816,0.06742525,0.08816166
1.0548402,0.30102926,1.1655813,0.26123604,0.9159298,0.05428958,0.05978681,0.1228517,0.06839977,0.1359779,0.6154009,0.050201967,0.64606667,0.75761,0.13721547,0.356048,-0.013253525
1.3629636,0.59748256,1.0065323,0.41574705,0.8836131,-0.045887373,-0.118393034,0.1194579,-0.035526395,-0.09831126,0.68483156,-0.014492631,0.49485007,0.82049143,0.113675624,0.15386441,0.0012916625
1.2090372,0.41426104,1.1299433,0.23854527,0.9233272,-0.062223285,0.07213235,-0.049149513,-0.022401974,0.0045544803,0.8041072,-0.08942939,0.7564516,0.72125906,0.105146736,0.17482637,-0.09344901
1.3999685,0.32121906,1.2034603,0.13744044,0.75149107,0.13119605,0.012223735,-0.073798284,-0.035048626,0.07271297,0.8107362,0.09721212,0.48816365,0.9503389,-0.11406657,0.07279701,0.03798361
1.3294797,0.39429915,1.1807235,0.37506944,0.89033884,0.103879094,-0.1058251,0.045225367,0.14532271,-0.0649718,0.8103478,0.03903812,0.27488256,0.7600101,-0.032620043,0.122151576,0.0915509
1.4119039,0.5987934,1.0827402,0.34125173,0.7867101,0.121768,-0.030415624,0.08849932,-0.024290502,-0.07367558,0.4062388,-0.059138924,0.6918815,0.97675437,0.100804836,0.23383224,-0.07980817
1.2955238,0.56493455,1.3124737,0.23379698,0.5317715,-0.08884721,-0.01643768,-0.06393106,0.13628152,0.08175038,0.7573097,0.13458312,0.5295244,0.6912912,-0.102336004,0.16093276,-0.016915247
1.2468859,0.21466337,1.0423348,0.31394958,0.8699012,0.10408747,0.13645756,0.055553183,0.078040004,0.1448054,0.74961215,-0.14159554,0.61322933,1.0068113,0.08989151,0.44118696,-0.010415763
1.4816644,0.84800446,1.2414043,0.45424497,0.8400066,0.105609655,-0.057548605,-0.12917356,0.09442431,-0.11477965,0.79436827,-0.036361866,0.44297788,0.9233129,-0.06597108,0.2561509,0.10171884
1.1874955,0.7028539,1.0949254,0.32101154,0.8971583,0.08289161,-0.0082998425,0.020578772,-0.14701506,0.059818074,0.76011735,-0.13707837,0.5435908,0.92226493,-0.079782076,0.18764028,-0.019365206
1.428683,0.3795402,0.9713805,0.22659232,0.82255834,0.03347689,-0.11525604,-0.10667445,-0.0016647428,0.029401764,0.7465105,0.124183774,0.5469682,0.8443022,-0.10629266,0.33048213,0.108721286
1.3940146,0.5608958,1.3176382,0.24708125,0.7977829,0.14908513,0.06277011,-0.05861911,-0.12754011,0.0197746,0.59229946,-0.11689733,0.37915713,0.9531622,-0.08208175,-0.033926602,-0.007340342
1.2148973,0.30767593,1.150239,0.049053952,0.83056563,-0.041921966,0.052564368,-0.034339286,0.063307926,-0.0672287,0.5387521,0.07004921,0.59686154,0.62796783,-0.1475299,0.30042726,0.12835139
